"","Year","Genre","NA_Sales","EU_Sales","JP_Sales"
"17436",2011,"Action",0.09,0.01,0
"17437",2011,"Action",0.07,0.01,0
"17438",2011,"Misc",0.07,0.01,0
"17439",2011,"Action",0.19,0.01,0
"17440",2011,"Misc",0.19,0.02,0
"17441",2011,"Action",0.2,0.02,0
"17442",2011,"Misc",0.2,0.02,0
"17443",2013,"Platform",0,0.01,0
"17444",2013,"Platform",0.06,0.07,0
"17445",2013,"Platform",0.02,0.02,0
"17446",2014,"Platform",0.01,0.01,0
"17459",2016,"Action",0,0,0.03
"17463",2014,"Puzzle",0,0,0.11
"17464",2017,"Puzzle",0.22,0.18,0.12
"17465",2014,"Puzzle",0,0,0.05
"17466",2017,"Puzzle",0.05,0.03,0
"17467",2014,"Puzzle",0,0,0.06
"17468",2014,"Puzzle",0,0,0.02
"17471",2011,"Puzzle",0,0,0.13
"17472",2011,"Puzzle",0,0,0.14
"17474",2013,"Role-Playing",0,0,1.51
"17475",2016,"Action",0,0,0.2
"17476",2016,"Puzzle",0,0,0.32
"17477",2015,"Puzzle",0.09,0.11,0.35
"17481",2010,"Puzzle",0.02,0,0
"17482",2010,"Puzzle",0.01,0,0
"17483",2010,"Puzzle",0.08,0,0
"17484",2010,"Puzzle",0.07,0,0
"17491",2010,"Puzzle",0.11,0,0
"17492",2010,"Puzzle",0.11,0,0
"17510",2011,"Puzzle",0.07,0,0
"17513",2010,"Puzzle",0.02,0.07,0
"17514",2011,"Puzzle",0.02,0.07,0
"17530",2016,"Action",0,0.02,0
"17531",2016,"Action",0.27,0.19,0.01
"17532",2016,"Action",0.42,0.25,0.02
"17533",2012,"Misc",0,0.01,0
"17535",2010,"Shooter",0.05,0.09,0.02
"17536",2010,"Shooter",0.06,0.02,0
"17540",2011,"Role-Playing",0,0,0.14
"17541",2011,"Role-Playing",0,0,0.14
"17549",2010,"Misc",0,0,0.09
"17550",2010,"Misc",0,0,0.09
"17553",2012,"Misc",0,0.02,0
"17554",2012,"Misc",0,0.05,0
"17555",2011,"Misc",0,0,0.02
"17556",2010,"Misc",0,0,0.06
"17557",2010,"Misc",0,0,0.06
"17580",2018,"Sports",0.12,0,0
"17581",2018,"Sports",0.06,0,0
"17582",2018,"Sports",0.12,0,0
"17584",2016,"Sports",0.04,0,0
"17585",2016,"Sports",0.05,0,0
"17586",2017,"Sports",0.07,0,0
"17587",2017,"Sports",0.03,0,0
"17588",2017,"Sports",0.06,0,0
"17591",2010,"Strategy",0.04,0.19,0
"17592",2010,"Strategy",0.18,0.22,0.02
"17593",2010,"Strategy",0.12,0.12,0
"17601",2014,"Misc",0,0.01,0
"17602",2014,"Misc",0,0.01,0
"17603",2012,"Misc",0.02,0.01,0
"17604",2012,"Party",0.01,0.01,0
"17605",2010,"Misc",0,0.16,0
"17606",2011,"Misc",0.15,0.12,0
"17614",2010,"Sports",0.11,0.17,0
"17615",2010,"Sports",0.14,0.09,0
"17617",2018,"Platform",0.02,0,0
"17618",2018,"Platform",0.02,0,0
"17619",2010,"Role-Playing",0.24,0,0.09
"17620",2011,"Role-Playing",0.19,0,0.09
"17621",2018,"Role-Playing",0.11,0.03,0.06
"17624",2010,"Shooter",0,0,0.01
"17625",2011,"Shooter",0.14,0.18,0
"17626",2011,"Shooter",0.47,0.59,0.06
"17627",2011,"Shooter",0.82,0.61,0.03
"17631",2010,"Role-Playing",0.1,0,0.11
"17632",2014,"Misc",0.03,0,0
"17633",2014,"Role-Playing",0.03,0.01,0
"17634",2012,"Role-Playing",0.22,0.01,0.16
"17635",2012,"Role-Playing",0.2,0.01,0.16
"17636",2011,"Role-Playing",0.02,0,0.05
"17637",2012,"Role-Playing",0.02,0,0.05
"17638",2017,"Shooter",0.04,0,0
"17639",2017,"Shooter",0.03,0,0
"17644",2017,"Action",0.02,0,0
"17653",2018,"Simulation",0.02,0,0
"17654",2018,"Simulation",0.03,0,0
"17655",2010,"Simulation",0,0.01,0
"17656",2013,"Action-Adventure",0,0,0.05
"17694",2011,"Action",0.07,0.03,0
"17695",2011,"Action",0.07,0.03,0
"17696",2011,"Action",0.07,0.09,0
"17697",2011,"Action",0.07,0.09,0
"17698",2011,"Action",0.08,0.04,0
"17699",2011,"Action",0.07,0.04,0
"17700",2011,"Action",0.06,0.06,0
"17701",2011,"Action",0.06,0.06,0
"17705",2018,"Simulation",0.01,0,0
"17706",2017,"Simulation",0.06,0,0
"17707",2017,"Simulation",0.05,0,0
"17708",2011,"Sports",0,0.02,0
"17709",2010,"Sports",0.09,0,0
"17710",2010,"Sports",0.04,0.03,0
"17711",2010,"Sports",0.18,0.06,0
"17712",2010,"Sports",0.08,0,0
"17713",2010,"Sports",0.23,0.05,0
"17714",2010,"Sports",0.32,0.05,0
"17727",2015,"Misc",0.47,0.21,0.01
"17728",2015,"Misc",0.42,0.27,0.01
"17753",2016,"Platform",0.32,0.64,0.04
"17754",2016,"Platform",0.97,0.97,0.06
"17755",2012,"Action",0.47,0.14,0.02
"17756",2012,"Platform",0.47,0.14,0.02
"17757",2014,"Action",0,0.05,0
"17758",2014,"Platform",0,0.01,0
"17763",2011,"Platform",0.75,0.22,0.05
"17764",2012,"Action",0.19,0.01,0
"17765",2012,"Adventure",0.19,0.01,0
"17766",2012,"Adventure",0.01,0,0
"17769",2013,"Misc",0.3,0.28,0
"17770",2013,"Shooter",0.3,0.29,0
"17783",2015,"Role-Playing",0,0.01,0
"17784",2010,"Adventure",0.22,0.47,0
"17785",2011,"Platform",0.11,0.24,0
"17790",2015,"Role-Playing",0,0,0.04
"17791",2016,"Role-Playing",0,0,0.05
"17807",2011,"Platform",0.23,0.36,0
"17815",2017,"Platform",0.23,0.4,0
"17816",2013,"Platform",0.14,0.38,0
"17817",2014,"Platform",0.22,1.05,0
"17818",2013,"Platform",0.01,0.12,0
"17819",2014,"Platform",0.03,0.12,0
"17820",2013,"Platform",0.26,0.35,0.03
"17821",2013,"Platform",0.19,0.24,0
"17822",2014,"Platform",0.13,0.22,0
"17823",2012,"Platform",0.06,0.08,0
"17824",2012,"Platform",0,0.06,0
"17825",2011,"Platform",0.33,0.51,0.01
"17826",2012,"Platform",0.13,0.37,0
"17827",2011,"Platform",0.23,0.29,0
"17828",2011,"Platform",0.38,0.34,0
"17851",2014,"Adventure",0,0,0.01
"17852",2017,"Adventure",0,0,0.01
"17853",2017,"Adventure",0,0,0.02
"17856",2010,"Misc",0.07,0,0
"17857",2010,"Misc",0.04,0,0
"17861",2010,"Misc",0.12,0,0
"17873",2011,"Adventure",0,0.01,0
"17874",2011,"Puzzle",0,0.01,0
"17875",2017,"Simulation",0.04,0,0
"17876",2017,"Simulation",0.08,0,0
"17892",2012,"Fighting",0.06,0.06,0
"17904",2015,"Action",0,0,0.01
"17910",2011,"Misc",0.07,0,0
"17911",2011,"Sports",0.07,0,0
"17913",2016,"Adventure",0,0,0.04
"17917",2010,"Role-Playing",0.18,0,0.01
"17918",2010,"Role-Playing",0.09,0,0.04
"17919",2012,"Role-Playing",0.09,0,0.04
"17920",2012,"Misc",0,0,0.04
"17921",2011,"Strategy",0.09,0,0.03
"17923",2010,"Strategy",0.09,0,0
"17924",2011,"Strategy",0.09,0,0
"17925",2018,"Action-Adventure",0,0,0.03
"17927",2016,"Action",0.06,0.03,0
"17928",2016,"Action-Adventure",0.16,0.06,0.01
"17931",2010,"Action",2.79,2.61,0.17
"17932",2011,"Action",2.82,2.58,0.17
"17933",2010,"Action",3.77,2.03,0.09
"17934",2010,"Action",3.7,1.97,0.09
"17935",2018,"Action-Adventure",5.26,6.21,0.21
"17936",2018,"Action-Adventure",3.76,1.47,0
"17937",2011,"Action",0,0.01,0
"17938",2010,"Action",0.47,0.45,0.06
"17939",2010,"Action",0.44,0.46,0.06
"17940",2010,"Action",0.61,0.38,0.02
"17941",2010,"Action",0.57,0.39,0.02
"17950",2011,"Shooter",0.05,0.02,0
"17951",2011,"Shooter",0.2,0.16,0.03
"17952",2011,"Shooter",0.18,0.17,0.01
"17957",2018,"Shooter",0.04,0.04,0
"17958",2018,"Shooter",0.04,0.01,0
"17963",2011,"Shooter",0.04,0.07,0
"17965",2010,"Shooter",0.36,0.21,0.01
"17966",2011,"Role-Playing",0,0,0.01
"17970",2017,"Racing",0.02,0,0
"17971",2017,"Racing",0.02,0,0
"17977",2011,"Sports",0.12,0,0.06
"17978",2011,"Sports",0.12,0,0.06
"17983",2016,"Action",0,0,0.04
"17984",2016,"Role-Playing",0,0,0.06
"17985",2013,"Misc",0,0,0
"17990",2015,"Action",0,0,0.02
"17991",2015,"Visual Novel",0,0,0.02
"17992",2010,"Shooter",0.25,0,0
"17995",2013,"Action",0,0.05,0
"17996",2013,"Action",0.1,0.18,0
"17997",2013,"Action",0.11,0.07,0
"17999",2010,"Sports",0.27,0,0
"18000",2011,"Sports",0.08,0,0
"18001",2010,"Sports",0.18,0,0
"18002",2013,"Adventure",0,0,0.03
"18003",2013,"Misc",0,0,0.03
"18004",2014,"Adventure",0,0,0.01
"18005",2010,"Adventure",0,0,0.02
"18006",2015,"Adventure",0,0,0.04
"18014",2017,"Adventure",0,0,0.01
"18015",2016,"Action",0,0.01,0.01
"18016",2016,"Action-Adventure",0,0.01,0.01
"18036",2016,"Action-Adventure",0.07,0,0.01
"18038",2016,"Action-Adventure",0.04,0,0
"18039",2016,"Shooter",0.03,0,0
"18040",2016,"Shooter",0.01,0,0
"18044",2016,"Action",0.05,0,0.01
"18046",2016,"Action",0.04,0,0
"18047",2012,"Shooter",0,0.04,0
"18048",2012,"Action",0.88,0.97,0.88
"18049",2012,"Shooter",0.88,0.97,0.88
"18050",2016,"Shooter",0.1,0,0.05
"18051",2012,"Action",1.12,0.61,0.07
"18052",2012,"Shooter",1.11,0.63,0.07
"18053",2016,"Shooter",0.06,0,0
"18058",2012,"Shooter",0,0,0.09
"18066",2016,"Action",0.01,0.01,0
"18067",2016,"Action",0.09,0.17,0.05
"18068",2016,"Action",0.05,0.02,0
"18072",2012,"Action",0,0.03,0
"18073",2012,"Shooter",0,0.03,0
"18074",2012,"Action",0.48,0.25,0.36
"18075",2012,"Shooter",0.48,0.24,0.36
"18076",2012,"Action",0.55,0.15,0.03
"18077",2012,"Shooter",0.55,0.14,0.03
"18078",2016,"Action-Adventure",0.07,0.18,0.07
"18079",2016,"Action-Adventure",0.07,0.02,0
"18080",2012,"Action",0.3,0.23,0.3
"18081",2013,"Action",0,0.03,0
"18082",2013,"Action",0.14,0.32,0.22
"18083",2017,"Action",0.06,0.06,0.04
"18084",2013,"Action",0.07,0.08,0.03
"18085",2013,"Shooter",0.09,0.08,0.03
"18086",2013,"Action",0.12,0.11,0.02
"18087",2013,"Shooter",0.12,0.1,0.02
"18088",2017,"Action",0.02,0,0
"18089",2015,"Action",0.06,0.08,0.17
"18090",2015,"Action",0.14,0.25,0.11
"18091",2015,"Action",0.01,0.05,0.06
"18092",2015,"Action",0,0.04,0.08
"18093",2015,"Action",0.07,0.04,0
"18094",2015,"Action",0.1,0.02,0
"18095",2017,"Action",0.18,0,0.07
"18100",2011,"Action",0.16,0.17,0.13
"18101",2011,"Shooter",0.16,0.17,0.13
"18103",2016,"Action",0,0,0.02
"18104",2016,"Shooter",0,0,0.04
"18105",2016,"Action-Adventure",0,0,0.02
"18107",2011,"Shooter",0.64,0.58,0.05
"18108",2011,"Shooter",0,0.01,0
"18109",2012,"Shooter",0.21,0.16,0.02
"18112",2010,"Role-Playing",0.2,0.22,0.24
"18113",2010,"Role-Playing",0.12,0.13,0.06
"18122",2015,"Simulation",0.04,0,0.1
"18123",2016,"Simulation",0.09,0,0.11
"18127",2016,"Adventure",0,0.02,0
"18128",2014,"Adventure",0,0,0.02
"18129",2017,"Adventure",0,0,0.01
"18139",2012,"Music",0.11,0,0.77
"18140",2016,"Music",0,0.06,0.73
"18143",2012,"Misc",0.07,0.07,0.12
"18149",2018,"Simulation",0.06,0,0
"18150",2015,"Racing",0,0.03,0
"18151",2015,"Racing",0,0.06,0.01
"18152",2015,"Racing",0.04,0.13,0.03
"18153",2015,"Racing",0,0.02,0
"18154",2015,"Racing",0.05,0.05,0
"18155",2016,"Racing",0,0.02,0
"18156",2017,"Racing",0.07,0.06,0.01
"18157",2017,"Racing",0.06,0.01,0
"18158",2018,"Racing",0.03,0.03,0
"18159",2018,"Racing",0.03,0,0
"18160",2013,"Racing",0.02,0.02,0
"18161",2013,"Racing",0.04,0.01,0
"18166",2011,"Racing",0.04,0.08,0.05
"18167",2012,"Racing",0.03,0.08,0.05
"18170",2011,"Racing",0.19,0.16,0.12
"18171",2011,"Racing",0.19,0.15,0.12
"18180",2012,"Racing",0,0.02,0
"18181",2012,"Racing",0.05,0.1,0
"18182",2012,"Racing",0.05,0.05,0
"18186",2011,"Sports",0,0.04,0
"18187",2011,"Role-Playing",0.47,0.16,0
"18189",2016,"Action",0.11,0.06,0.02
"18190",2017,"Adventure",0.02,0,0
"18191",2017,"Adventure",0.11,0.03,0
"18192",2017,"Adventure",0.02,0.07,0
"18200",2012,"Adventure",0,0,0.02
"18201",2012,"Misc",0,0,0.02
"18202",2011,"Misc",0.12,0.03,0
"18203",2011,"Misc",0.04,0.09,0
"18204",2011,"Misc",0.14,0.04,0
"18205",2011,"Misc",0.05,0.03,0
"18206",2010,"Simulation",0.01,0,0
"18207",2010,"Simulation",0.01,0,0
"18210",2011,"Action",0.28,0.13,0.01
"18215",2016,"Adventure",0,0.09,0
"18216",2016,"Adventure",0.61,1.08,0.05
"18217",2015,"Adventure",0.21,0.19,0
"18218",2015,"Adventure",0.53,0.64,0.02
"18221",2010,"Role-Playing",0.07,0.11,0
"18222",2012,"Role-Playing",0,0.19,0
"18223",2012,"Role-Playing",0.04,0.14,0.01
"18224",2012,"Role-Playing",0.05,0.08,0
"18225",2014,"Role-Playing",0,0.08,0
"18226",2014,"Role-Playing",0.02,0.06,0
"18227",2015,"Role-Playing",0,0.05,0
"18228",2014,"Role-Playing",0.02,0.06,0
"18229",2015,"Role-Playing",0,0.06,0
"18239",2016,"Action",0,0,0.03
"18240",2010,"Sports",0.04,0,0.01
"18241",2010,"Sports",0.04,0,0.01
"18242",2010,"Sports",0.01,0,0.02
"18243",2010,"Sports",0.01,0,0.02
"18261",2011,"Adventure",0,0,0.08
"18262",2013,"Adventure",0,0,0.02
"18263",2013,"Misc",0,0,0.02
"18264",2014,"Adventure",0,0,0.01
"18265",2014,"Misc",0,0,0.01
"18268",2017,"Racing",0.02,0,0
"18269",2017,"Racing",0.04,0,0
"18294",2016,"Action-Adventure",0.14,0.09,0
"18317",2012,"Adventure",0,0,0.11
"18318",2012,"Visual Novel",0,0,0.11
"18319",2014,"Adventure",0,0,0.02
"18320",2014,"Visual Novel",0,0,0.02
"18321",2012,"Adventure",0,0,0.02
"18322",2012,"Visual Novel",0,0,0.02
"18352",2010,"Misc",0.09,0.01,0
"18353",2010,"Misc",0.43,0.09,0
"18354",2010,"Misc",0.56,0.06,0
"18355",2010,"Misc",0.73,0.1,0
"18356",2015,"Misc",0.25,0.05,0
"18357",2015,"Music",0.41,0.06,0
"18358",2015,"Misc",0.35,0.04,0
"18359",2015,"Music",0.62,0.05,0
"18364",2011,"Misc",0.07,0,0
"18365",2011,"Misc",0.09,0,0
"18366",2011,"Misc",0.04,0,0
"18383",2010,"Puzzle",0.02,0,0
"18386",2010,"Shooter",0.04,0,0
"18387",2010,"Shooter",0.04,0,0
"18396",2018,"Sports",0.21,0.16,0
"18397",2015,"Sports",0.03,0.08,0
"18398",2016,"Sports",0.01,0.01,0
"18399",2016,"Sports",0.37,1.34,0
"18400",2016,"Sports",0.52,0.75,0
"18414",2012,"Misc",0.07,0.03,0
"18416",2011,"Misc",0.53,0.38,0.09
"18417",2011,"Misc",0.85,0.2,0.01
"18418",2013,"Misc",0.35,0.24,0
"18419",2016,"Music",0.39,0.24,0
"18420",2013,"Misc",0.51,0.27,0.05
"18421",2013,"Music",0.56,0.26,0.05
"18422",2014,"Misc",0.34,0.17,0
"18423",2016,"Music",0.38,0.17,0
"18424",2013,"Misc",0.69,0.17,0
"18425",2013,"Music",0.73,0.16,0
"18426",2014,"Misc",0.29,0.08,0
"18427",2016,"Music",0.31,0.08,0
"18428",2016,"Music",0.11,0,0
"18429",2016,"Music",0.12,0,0
"18449",2015,"Action",0.03,0,0
"18450",2015,"Action-Adventure",0.04,0,0
"18451",2015,"Action",0.08,0.02,0.01
"18452",2015,"Action-Adventure",0.1,0.02,0.01
"18462",2017,"Shooter",0.01,0,0
"18463",2017,"Shooter",0.02,0,0
"18481",2016,"Simulation",0,0.02,0
"18486",2013,"Misc",0,0,0.03
"18487",2013,"Strategy",0,0,0.03
"18488",2017,"Misc",0,0,0.01
"18489",2017,"Misc",0,0,0.03
"18490",2017,"Misc",0,0,0.02
"18491",2015,"Strategy",0,0,0.04
"18512",2012,"Strategy",0,0,0.09
"18513",2012,"Strategy",0,0,0.02
"18514",2016,"Action",0,0,0.05
"18515",2016,"Action",0.03,0,0.06
"18524",2013,"Adventure",0,0,0.01
"18525",2013,"Misc",0,0,0.01
"18536",2010,"Adventure",0.1,0.35,0.01
"18537",2010,"Adventure",0.1,0.41,0.01
"18538",2010,"Adventure",0.06,0,0
"18539",2012,"Action",0,0,0.01
"18540",2012,"Misc",0,0,0.01
"18541",2015,"Adventure",0,0,0.02
"18542",2016,"Visual Novel",0,0,0.03
"18543",2016,"Adventure",0,0.04,0.03
"18544",2015,"Action",0.18,0.24,0
"18545",2015,"Sports",0.19,0.27,0
"18546",2015,"Action",0.15,0.09,0
"18547",2015,"Sports",0.16,0.09,0
"18552",2016,"Action",0,0,0.04
"18565",2019,"Misc",0,0,0.01
"18566",2019,"Misc",0,0,0.01
"18567",2017,"Role-Playing",0.03,0,0.02
"18569",2010,"Role-Playing",0,0,0.05
"18575",2010,"Action",0.15,0,0
"18576",2010,"Action",0.15,0,0
"18585",2015,"Sports",0.02,0.09,0
"18586",2015,"Sports",0.03,0.05,0
"18587",2015,"Sports",0.03,0.06,0
"18588",2015,"Sports",0.05,0.06,0
"18589",2015,"Sports",0,0.05,0
"18590",2015,"Sports",0,0.05,0
"18591",2015,"Sports",0.03,0.05,0
"18592",2015,"Sports",0.03,0.05,0
"18593",2017,"Sports",0.05,0,0
"18594",2017,"Sports",0.04,0,0
"18601",2016,"Sports",0,0.04,0
"18602",2016,"Sports",0,0.04,0
"18603",2016,"Sports",0,0.04,0
"18604",2016,"Sports",0,0.01,0
"18605",2010,"Sports",0,0.06,0
"18606",2010,"Sports",0,0.02,0
"18607",2010,"Sports",0,0.02,0
"18608",2015,"Action",0,0.03,0
"18609",2015,"Sports",0,0.01,0
"18610",2015,"Action",0,0.02,0
"18611",2015,"Sports",0,0.02,0
"18612",2015,"Action",0,0.03,0
"18613",2015,"Sports",0,0.03,0
"18614",2015,"Action",0,0.01,0
"18615",2015,"Sports",0,0.01,0
"18616",2017,"Sports",0,0.08,0
"18617",2017,"Sports",0,0.02,0
"18618",2015,"Action",0,0.02,0
"18619",2015,"Sports",0,0.02,0
"18620",2016,"Simulation",0,0.03,0
"18621",2011,"Sports",0,0.25,0
"18622",2011,"Sports",0.03,0.21,0
"18623",2015,"Sports",0,0.01,0
"18624",2015,"Sports",0,0.01,0
"18625",2015,"Sports",0,0.05,0
"18626",2015,"Sports",0,0.06,0
"18627",2015,"Sports",0,0.05,0
"18628",2015,"Sports",0,0.05,0
"18629",2015,"Sports",0,0.01,0
"18630",2015,"Sports",0,0.03,0
"18631",2015,"Sports",0,0.03,0
"18632",2015,"Sports",0,0.04,0
"18633",2015,"Sports",0,0.02,0
"18634",2015,"Sports",0,0.02,0
"18652",2015,"Action",0,0,0.14
"18654",2011,"Adventure",0,0.02,0
"18657",2017,"Platform",0.02,0,0
"18661",2010,"Role-Playing",0.26,0.03,0.1
"18662",2012,"Role-Playing",0.31,0,0.21
"18663",2013,"Role-Playing",0.4,0.01,0.22
"18668",2011,"Role-Playing",0.14,0,0.07
"18669",2011,"Simulation",0.14,0,0.07
"18670",2011,"Role-Playing",0.14,0,0.06
"18671",2011,"Role-Playing",0.13,0,0.06
"18673",2018,"Platform",0.02,0,0
"18677",2011,"Fighting",0,0,0.06
"18678",2011,"Fighting",0,0,0.06
"18679",2012,"Action",0,0,0.06
"18680",2012,"Fighting",0,0,0.06
"18685",2017,"Adventure",0.15,0,0
"18690",2013,"Action",0.82,0.42,0
"18691",2013,"Action",0.84,0.49,0
"18699",2010,"Shooter",0,0.05,0
"18703",2010,"Adventure",0,0,0.03
"18704",2011,"Adventure",0,0,0.04
"18706",2010,"Adventure",0,0,0.01
"18712",2011,"Puzzle",0.01,0.02,0
"18713",2011,"Puzzle",0.01,0.02,0
"18720",2014,"Role-Playing",0,0.02,0
"18721",2014,"Role-Playing",0.03,0.05,0.03
"18722",2014,"Role-Playing",0.03,0.03,0
"18726",2015,"Action",0,0,0.02
"18735",2011,"Role-Playing",0,0,0.08
"18739",2018,"Role-Playing",0,0,0.02
"18740",2018,"Role-Playing",0,0,0.03
"18741",2016,"Role-Playing",0,0,0.11
"18742",2018,"Visual Novel",0,0,0.01
"18743",2011,"Role-Playing",0,0,0.11
"18746",2016,"Action",0,0,0.02
"18752",2012,"Fighting",0,0,0.01
"18753",2012,"Misc",0,0,0.01
"18754",2013,"Fighting",0,0.01,0.06
"18755",2011,"Action",0,0.09,0.11
"18756",2012,"Action",0,0.09,0.11
"18757",2015,"Fighting",0,0,0.05
"18758",2015,"Fighting",0,0.21,0.05
"18765",2013,"Action",0.11,0.06,0
"18766",2013,"Action",0.58,0.45,0.09
"18767",2015,"Action",0.13,0.17,0.03
"18768",2013,"Action",1.01,0.53,0.01
"18769",2015,"Action",0.1,0.09,0
"18770",2015,"Action",0.15,0.18,0.03
"18771",2015,"Action",0.13,0.09,0
"18772",2015,"Action",0,0.01,0
"18773",2015,"Action",0,0.04,0
"18774",2015,"Action",0,0.02,0
"18775",2011,"Action",0.16,0.16,0
"18776",2011,"Action",0.86,1.06,0.18
"18777",2011,"Action",1.26,1.15,0.07
"18782",2011,"Adventure",0,0,0.03
"18783",2017,"Adventure",0,0,0.02
"18785",2010,"Adventure",0,0,0.04
"18786",2013,"Adventure",0,0,0.02
"18787",2013,"Misc",0,0,0.02
"18788",2015,"Misc",0,0,0.06
"18789",2014,"Misc",0,0,0.01
"18791",2010,"Adventure",0,0,0.01
"18803",2010,"Role-Playing",0.07,0.05,0.15
"18804",2010,"Role-Playing",0.06,0.04,0
"18805",2010,"Role-Playing",0.05,0.04,0
"18806",2013,"Adventure",0,0,0.01
"18807",2013,"Misc",0,0,0.01
"18808",2013,"Adventure",0,0,0.01
"18809",2013,"Misc",0,0,0.01
"18812",2018,"Platform",0.03,0,0
"18816",2010,"Adventure",0.05,0,0
"18819",2010,"Adventure",0.04,0.01,0
"18820",2010,"Adventure",0.04,0.01,0
"18823",2012,"Action",0,0,0.02
"18824",2012,"Misc",0,0,0.02
"18847",2010,"Fighting",0.07,0.01,0
"18860",2013,"Action",0,0,0.03
"18861",2013,"Misc",0,0,0.03
"18873",2010,"Action",0.09,0.02,0.32
"18874",2011,"Action",0,0,0.33
"18875",2011,"Misc",0,0,0.03
"18876",2014,"Action",0,0,0.26
"18877",2014,"Fighting",0,0,0.26
"18878",2014,"Action",0.08,0.07,0.06
"18879",2014,"Fighting",0.08,0.07,0.06
"18880",2014,"Action",0,0,0.11
"18881",2014,"Fighting",0,0,0.11
"18882",2015,"Action",0,0,0.12
"18883",2015,"Action",0.04,0.02,0.07
"18884",2015,"Action",0,0,0.06
"18885",2015,"Action",0,0,0.06
"18886",2016,"Action",0,0,0.07
"18887",2015,"Action",0.02,0.01,0.05
"18888",2016,"Action",0.03,0.01,0.07
"18889",2015,"Action",0,0,0.05
"18890",2016,"Action",0,0,0.07
"18891",2011,"Action",0.12,0.05,0.2
"18892",2012,"Action",0,0,0.1
"18893",2012,"Action",0,0,0.1
"18894",2014,"Action",0,0,0.08
"18895",2015,"Action",0,0,0.08
"18896",2014,"Action",0,0,0.06
"18897",2015,"Action",0,0,0.07
"18900",2016,"Action",0,0,0.02
"18901",2016,"Action",0,0,0.03
"18902",2017,"Action",0.02,0,0.05
"18916",2010,"Strategy",0,0,0.04
"18917",2010,"Strategy",0,0,0.04
"18926",2010,"Role-Playing",0.09,0,0.13
"18927",2016,"Action",0,0,0.02
"18928",2016,"Adventure",0,0,0.02
"18929",2011,"Adventure",0,0,0.01
"18930",2012,"Adventure",0,0,0.04
"18931",2012,"Misc",0,0,0.04
"18933",2011,"Puzzle",0.06,0,0
"18934",2011,"Puzzle",0.07,0,0
"18935",2011,"Puzzle",0.06,0,0
"18937",2019,"Platform",0,0,0.12
"18942",2010,"Misc",0.06,0,0
"18943",2010,"Misc",0.01,0,0
"18944",2014,"Adventure",0,0,0.01
"18945",2014,"Misc",0,0,0.01
"18946",2014,"Adventure",0,0,0.01
"18947",2015,"Adventure",0,0,0.01
"18961",2010,"Action",0.1,0.06,0
"18962",2010,"Action",0.1,0.07,0
"18963",2010,"Action",0.1,0.04,0
"18964",2010,"Action",0.1,0.04,0
"18965",2014,"Misc",0,0,0.03
"18966",2011,"Racing",0,0.03,0
"18967",2011,"Racing",0.01,0.1,0
"18968",2011,"Racing",0,0.06,0
"18977",2010,"Racing",0.05,0.13,0
"18978",2010,"Racing",0.05,0.13,0
"18979",2010,"Racing",0.1,0.07,0
"18980",2010,"Racing",0.1,0.07,0
"18991",2010,"Adventure",0,0,0.02
"19011",2010,"Misc",0.11,0.07,0
"19012",2010,"Misc",0.11,0.07,0
"19015",2010,"Misc",0,0.02,0
"19016",2010,"Misc",0,0.02,0
"19017",2010,"Misc",0,0.17,0
"19018",2010,"Misc",0,0.17,0
"19020",2012,"Misc",0,0,0.01
"19021",2013,"Misc",0,0,0.01
"19029",2010,"Action",0.25,0.1,0
"19030",2010,"Action",0.26,0.1,0
"19031",2010,"Action",0.08,0.11,0
"19032",2010,"Action",0.08,0.11,0
"19033",2010,"Action",0.29,0.13,0
"19034",2010,"Action",0.29,0.13,0
"19074",2015,"Simulation",0,0.01,0
"19077",2018,"Adventure",0.05,0,0
"19078",2018,"Adventure",0.03,0,0
"19079",2018,"Adventure",0.04,0,0
"19080",2013,"Puzzle",0.09,0,0
"19081",2013,"Puzzle",0.1,0,0
"19082",2018,"Platform",0.03,0.03,0
"19083",2018,"Platform",0.04,0,0
"19084",2018,"Platform",0.03,0,0
"19085",2012,"Action",0.55,0.01,0
"19086",2012,"Puzzle",0.57,0.01,0
"19087",2012,"Action",0.26,0.09,0
"19088",2012,"Puzzle",0.25,0.1,0
"19089",2010,"Simulation",0.15,0,0
"19100",2011,"Action",0,0,0.16
"19101",2011,"Role-Playing",0,0,0.16
"19104",2018,"Strategy",0,0,0.04
"19105",2016,"Strategy",0,0,0.11
"19106",2016,"Strategy",0,0,0.12
"19119",2011,"Strategy",0,0,0.34
"19120",2011,"Strategy",0,0,0.34
"19121",2011,"Strategy",0,0,0.05
"19122",2011,"Strategy",0,0,0.05
"19133",2012,"Strategy",0,0,0.31
"19139",2010,"Action",0,0,0.02
"19140",2010,"Action",0,0,0.02
"19143",2010,"Strategy",0,0,0.03
"19144",2010,"Strategy",0,0,0.03
"19153",2018,"Action-Adventure",0.6,0.27,0
"19154",2010,"Simulation",0.02,0.01,0
"19155",2010,"Simulation",0.02,0.01,0
"19167",2016,"Racing",0,0.01,0
"19168",2016,"Racing",0,0.04,0
"19169",2016,"Racing",0,0.01,0
"19170",2010,"Adventure",0,0,0.01
"19183",2010,"Adventure",0.04,0.01,0
"19187",2010,"Adventure",0.04,0.01,0
"19188",2010,"Adventure",0,0,0.01
"19190",2011,"Puzzle",0,0.01,0
