"","Year","Genre","NA_Sales","EU_Sales","JP_Sales"
"15041",2008,"Sports",0.65,0,0
"15042",2008,"Sports",0.15,0,0
"15043",2008,"Sports",0.16,0,0
"15044",2009,"Sports",0.28,0.22,0
"15045",2009,"Sports",0.28,0.22,0
"15046",2009,"Sports",0.75,0,0
"15047",2009,"Sports",0.75,0,0
"15048",2009,"Sports",0.19,0,0
"15049",2009,"Sports",0.19,0,0
"15050",2009,"Sports",0.87,0,0
"15051",2009,"Sports",0.87,0,0
"15072",2000,"Sports",0.39,0.26,0
"15073",2000,"Sports",0.39,0.26,0
"15074",2001,"Sports",0.77,0.6,0
"15075",2001,"Sports",0.77,0.6,0
"15076",2002,"Sports",0.16,0.04,0
"15077",2002,"Sports",0.16,0.04,0
"15078",2002,"Sports",1.16,0.08,0
"15079",2002,"Sports",1.16,0.08,0
"15080",2002,"Sports",0.39,0.11,0
"15081",2002,"Sports",0.39,0.11,0
"15082",2003,"Sports",0.12,0.03,0
"15083",2003,"Sports",0.12,0.03,0
"15084",2003,"Sports",1.35,0.09,0
"15085",2003,"Sports",0.4,0.02,0
"15086",2003,"Sports",0.4,0.02,0
"15087",2004,"Sports",0.17,0.04,0
"15088",2004,"Sports",0.17,0.04,0
"15089",2004,"Sports",1.32,0.09,0
"15090",2004,"Sports",1.32,0.09,0
"15091",2004,"Sports",0.63,0.02,0
"15092",2004,"Sports",0.63,0.02,0
"15099",2000,"Sports",0.18,0.12,0
"15100",2000,"Sports",0.07,0.06,0
"15101",2002,"Sports",0.11,0.09,0
"15102",2003,"Sports",0.11,0.09,0
"15104",2005,"Sports",0.45,0.02,0
"15105",2005,"Sports",0.45,0.02,0
"15106",2005,"Sports",0.15,0.04,0
"15107",2005,"Sports",0.15,0.04,0
"15108",2007,"Sports",0.28,0.22,0
"15109",2007,"Sports",0.28,0.22,0
"15110",2007,"Sports",0.19,0,0
"15111",2007,"Sports",0.19,0,0
"15112",2007,"Sports",0.13,0.1,0
"15113",2007,"Sports",0.13,0.1,0
"15114",2007,"Sports",0.08,0,0
"15115",2007,"Sports",0.08,0,0
"15116",2007,"Sports",0.2,0,0
"15117",2007,"Sports",0.2,0,0
"15118",2002,"Sports",0.32,0.25,0
"15119",2002,"Sports",0.32,0.25,0
"15120",2003,"Sports",0.5,0.39,0
"15121",2003,"Sports",0.5,0.39,0
"15122",2003,"Sports",0.18,0.05,0
"15123",2003,"Sports",0.18,0.05,0
"15124",2004,"Sports",0.44,0.02,0
"15125",2004,"Sports",0.44,0.02,0
"15126",2004,"Sports",0.21,0.06,0
"15127",2004,"Sports",0.21,0.06,0
"15134",2009,"Shooter",0,0.01,0
"15140",2006,"Racing",0.27,0.07,0
"15141",2006,"Racing",0,0.04,0
"15142",2006,"Racing",1.22,0.05,0.05
"15143",2006,"Racing",0.49,0.52,0.03
"15144",2006,"Racing",0.46,0.66,0.02
"15145",2006,"Racing",0.76,0.7,0.02
"15146",2006,"Racing",0.35,0.1,0
"15147",2006,"Racing",0.17,0.02,0
"15148",2006,"Racing",0.87,0.98,0
"15155",2003,"Racing",0.21,0.08,0
"15156",2003,"Racing",0.69,0.48,0.01
"15157",2003,"Racing",0,0.04,0
"15158",2003,"Racing",3.27,2.83,0.08
"15159",2003,"Racing",1.09,0.55,0
"15160",2003,"Racing",0,0.04,0
"15161",2005,"Racing",0.11,0.02,0
"15162",2004,"Racing",0.31,0.12,0
"15163",2004,"Racing",0.7,0.39,0.01
"15164",2004,"Racing",0,0.06,0
"15165",2004,"Racing",2.71,3.02,0.08
"15166",2004,"Racing",1.38,0.8,0
"15167",2005,"Racing",0.69,0.38,0.02
"15174",2002,"Racing",0.68,0.09,0
"15175",2002,"Racing",1.68,0.31,0.02
"15176",2002,"Racing",0.68,0.11,0
"15177",2005,"Racing",0.24,0.01,0
"15178",2005,"Racing",0.19,0.07,0
"15179",2005,"Racing",0.43,0.11,0
"15180",2005,"Racing",0.02,0.24,0
"15182",2005,"Racing",2.03,1.79,0.08
"15186",2005,"Racing",1,0.17,0.02
"15188",2005,"Racing",0.53,0.46,0
"15194",2005,"Racing",1.77,0.13,0.02
"15195",2009,"Racing",0.22,0.13,0
"15196",2009,"Racing",0.46,0.31,0
"15200",2004,"Racing",0.35,0.13,0
"15201",2004,"Racing",0.35,0.13,0
"15203",2000,"Racing",0.43,0.29,0
"15204",2007,"Racing",0.11,0.01,0
"15205",2007,"Racing",0,0.04,0
"15206",2007,"Racing",0.69,0,0.04
"15207",2007,"Racing",0.73,0.92,0.04
"15208",2008,"Racing",0.24,0.33,0.01
"15209",2007,"Racing",0.54,0.46,0
"15210",2007,"Racing",1.04,0.8,0.01
"15211",2009,"Racing",0,0.05,0
"15212",2009,"Racing",0.69,1.41,0.04
"15213",2009,"Racing",0.16,0.38,0.01
"15214",2009,"Racing",0.73,0.97,0.01
"15228",2008,"Racing",0.18,0.03,0
"15229",2008,"Racing",0,0.07,0
"15230",2008,"Racing",0.38,0.08,0.03
"15231",2008,"Racing",0.63,1.01,0.05
"15232",2008,"Racing",0.23,0.32,0.03
"15233",2008,"Racing",0.27,0.31,0
"15234",2008,"Racing",0.8,0.7,0.01
"15237",2006,"Adventure",0,0,0.04
"15238",2006,"Adventure",0,0,0.04
"15239",2007,"Adventure",0,0,0.02
"15240",2006,"Adventure",0,0,0.04
"15241",2007,"Strategy",0,0,0.03
"15242",2007,"Strategy",0,0,0.03
"15243",2009,"Misc",0.17,0.02,0
"15247",2006,"Adventure",0,0,0.02
"15248",2006,"Adventure",0,0,0.02
"15249",2008,"Adventure",0,0,0.01
"15250",2008,"Adventure",0,0,0.01
"15255",2004,"Shooter",0.1,0.08,0
"15256",2004,"Shooter",0.1,0.08,0
"15257",2005,"Fighting",0.16,0.13,0
"15258",2007,"Fighting",0.16,0.13,0
"15263",2006,"Adventure",0.11,0,0
"15264",2008,"Puzzle",0.26,0,0
"15265",2008,"Puzzle",0,0,0
"15266",2008,"Puzzle",0.19,0.02,0
"15267",2005,"Adventure",0.15,0.12,0
"15268",2007,"Sports",0,0,0.18
"15269",2008,"Shooter",0.92,0.09,0
"15270",2009,"Shooter",0.93,0,0
"15272",2007,"Puzzle",0,0.01,0
"15273",2007,"Puzzle",0,0.01,0
"15279",2002,"Sports",0,0,0.25
"15280",2002,"Sports",0,0,0.25
"15281",2003,"Sports",0,0,0.28
"15282",2003,"Sports",0,0,0.28
"15289",2008,"Role-Playing",0.04,0,0
"15290",2008,"Role-Playing",0.05,0,0
"15291",2002,"Role-Playing",0,0.03,0
"15292",2006,"Role-Playing",0,0.02,0
"15293",2007,"Role-Playing",0,0.01,0
"15294",2008,"Role-Playing",0,0.01,0
"15295",2004,"Role-Playing",0,0.02,0
"15296",2005,"Role-Playing",0,0.02,0
"15297",2007,"Puzzle",0.01,0,0
"15298",2007,"Puzzle",0.01,0,0
"15309",2008,"Sports",0.07,0,0
"15310",2008,"Sports",0.07,0,0
"15312",2002,"Action",0.07,0.02,0
"15315",2008,"Platform",0.24,0.17,0.14
"15316",2009,"Platform",0.23,0.17,0.14
"15317",2009,"Sports",0.37,0.69,0.28
"15318",2008,"Strategy",0.29,0.14,0.19
"15319",2009,"Strategy",0.28,0.13,0.19
"15320",2009,"Strategy",0.11,0.14,0.33
"15325",2006,"Platform",11.38,9.23,6.5
"15326",2008,"Platform",0,0,0.78
"15329",2009,"Platform",14.59,7.06,4.7
"15334",2002,"Role-Playing",0,0,0.05
"15337",2000,"Sports",1.02,0.05,0
"15338",2001,"Sports",0.44,0.34,0
"15339",2002,"Sports",0.13,0.04,0
"15340",2002,"Sports",0.17,0.04,0
"15341",2002,"Sports",1.06,0.08,0
"15342",2002,"Sports",1.06,0.08,0
"15343",2002,"Sports",0.38,0.11,0
"15346",2002,"Sports",0.07,0.02,0
"15347",2002,"Sports",0.14,0.11,0
"15348",2002,"Sports",0.07,0.02,0
"15349",2002,"Sports",0.11,0.03,0
"15350",2002,"Sports",0.21,0.17,0
"15351",2002,"Sports",0.11,0.03,0
"15355",2000,"Action",0.34,0.07,0
"15356",2000,"Sports",0.34,0.07,0
"15357",2000,"Sports",0.33,0.22,0
"15358",2003,"Sports",0.02,0,0
"15359",2003,"Sports",0.11,0.09,0
"15360",2003,"Sports",0.04,0.01,0
"15361",2000,"Sports",0.74,0.21,0
"15362",2001,"Sports",0.74,0.21,0
"15363",2002,"Sports",0.46,0.13,0
"15364",2003,"Sports",0.24,0.07,0
"15369",2000,"Sports",0.56,0.38,0
"15370",2000,"Sports",0.18,0.14,0
"15371",2001,"Sports",0.23,0.15,0
"15372",2001,"Sports",0.19,0.15,0
"15373",2002,"Sports",0.2,0.15,0
"15375",2003,"Sports",0.2,0.16,0
"15378",2006,"Sports",0.38,0.01,0
"15379",2006,"Sports",0.38,0.01,0
"15380",2006,"Sports",0.09,0.03,0
"15381",2006,"Sports",0.09,0.03,0
"15382",2008,"Sports",0.13,0,0
"15383",2008,"Sports",0.13,0,0
"15384",2008,"Sports",0.11,0,0
"15385",2008,"Sports",0.11,0,0
"15386",2000,"Sports",0.11,0.01,0
"15388",2001,"Sports",0.04,0.01,0
"15389",2001,"Sports",0.11,0.08,0
"15393",2004,"Sports",0.27,0.07,0
"15394",2004,"Sports",0.27,0.07,0
"15395",2004,"Sports",1.15,0.08,0
"15396",2004,"Sports",1.15,0.08,0
"15397",2004,"Sports",0.49,0.15,0
"15398",2004,"Sports",0.49,0.15,0
"15399",2004,"Sports",0.15,0.04,0
"15400",2004,"Sports",0.15,0.04,0
"15401",2004,"Sports",0.79,0.62,0
"15402",2004,"Sports",0.79,0.62,0
"15403",2004,"Sports",0.36,0.11,0
"15404",2004,"Sports",0.36,0.11,0
"15405",2005,"Sports",0.34,0,0
"15406",2006,"Sports",0.24,0,0
"15407",2006,"Sports",0.24,0,0
"15408",2008,"Sports",0.1,0.01,0
"15409",2008,"Sports",0.1,0.01,0
"15410",2008,"Sports",0.09,0,0
"15411",2008,"Sports",0.09,0,0
"15415",2005,"Sports",0.06,0.02,0
"15416",2005,"Sports",0.06,0.02,0
"15417",2005,"Sports",0.48,0.02,0
"15418",2005,"Sports",0.48,0.02,0
"15419",2005,"Sports",0.19,0.05,0
"15420",2005,"Sports",0.19,0.05,0
"15421",2006,"Sports",0.42,0.02,0
"15422",2006,"Sports",0.42,0.02,0
"15423",2006,"Sports",0.13,0.02,0
"15424",2006,"Sports",0.13,0.02,0
"15425",2006,"Sports",0.25,0,0
"15426",2006,"Sports",0.25,0.01,0
"15427",2006,"Sports",0.02,0.01,0
"15428",2006,"Sports",0.02,0.01,0
"15429",2007,"Sports",0,0.01,0
"15430",2007,"Action",0.16,0.06,0
"15431",2007,"Sports",0.16,0.06,0
"15432",2007,"Action",0.22,0.01,0
"15433",2008,"Sports",0,0.02,0
"15434",2008,"Sports",0.07,0.06,0
"15435",2008,"Sports",0.29,0.02,0
"15436",2008,"Sports",0.45,0.01,0
"15437",2009,"Sports",0.38,0.12,0
"15438",2009,"Sports",0.38,0.12,0
"15439",2009,"Sports",0.51,0.1,0
"15440",2009,"Sports",0.51,0.1,0
"15481",2000,"Sports",0.35,0.24,0
"15482",2000,"Sports",0.35,0.24,0
"15483",2000,"Sports",0.47,0.37,0
"15484",2000,"Sports",0.47,0.37,0
"15485",2002,"Sports",0.09,0.03,0
"15486",2002,"Sports",0.09,0.03,0
"15487",2001,"Sports",0.59,0.46,0
"15488",2001,"Sports",0.59,0.46,0
"15489",2001,"Sports",0.2,0.06,0
"15490",2001,"Sports",0.2,0.06,0
"15491",2002,"Sports",0.1,0.03,0
"15492",2002,"Sports",0.1,0.03,0
"15493",2002,"Sports",0.46,0.36,0
"15494",2002,"Sports",0.46,0.36,0
"15495",2002,"Sports",0.15,0.04,0
"15496",2002,"Sports",0.15,0.04,0
"15497",2003,"Sports",0.08,0.02,0
"15498",2003,"Sports",0.08,0.02,0
"15499",2003,"Sports",0.47,0.37,0
"15500",2003,"Sports",0.47,0.37,0
"15501",2003,"Sports",0.13,0.04,0
"15502",2003,"Sports",0.13,0.04,0
"15503",2004,"Sports",0.05,0.01,0
"15504",2004,"Sports",0.05,0.01,0
"15505",2004,"Sports",0.22,0.17,0
"15506",2004,"Sports",0.22,0.17,0
"15507",2004,"Sports",0.12,0.03,0
"15508",2004,"Sports",0.12,0.03,0
"15509",2009,"Sports",0.17,0.14,0
"15510",2009,"Sports",0.17,0.14,0
"15511",2009,"Sports",0.13,0.01,0
"15512",2009,"Sports",0.13,0.01,0
"15513",2009,"Sports",0.32,0.01,0
"15514",2009,"Sports",0.33,0.01,0
"15515",2009,"Sports",0.11,0.02,0
"15516",2009,"Sports",0.11,0.02,0
"15519",2002,"Sports",0.01,0,0
"15520",2002,"Sports",0.1,0.08,0
"15521",2002,"Sports",0.09,0.02,0
"15522",2005,"Sports",0.21,0.16,0
"15523",2005,"Sports",0.21,0.16,0
"15524",2005,"Sports",0.09,0,0
"15525",2005,"Sports",0.09,0,0
"15526",2005,"Sports",0.16,0.05,0
"15527",2005,"Sports",0.16,0.05,0
"15528",2006,"Sports",0.11,0,0
"15529",2006,"Sports",0.11,0,0
"15530",2006,"Sports",0.07,0,0
"15531",2006,"Sports",0.07,0,0
"15532",2006,"Sports",0.01,0,0
"15533",2006,"Sports",0.01,0,0
"15534",2007,"Sports",0.08,0.01,0
"15535",2007,"Sports",0.08,0.01,0
"15536",2007,"Sports",0.11,0.01,0
"15537",2007,"Sports",0.11,0.01,0
"15538",2008,"Sports",0.07,0.05,0
"15539",2008,"Sports",0.07,0.05,0
"15540",2008,"Sports",0.11,0.01,0
"15541",2008,"Sports",0.11,0.01,0
"15542",2008,"Sports",0.06,0,0
"15543",2008,"Sports",0.06,0,0
"15544",2008,"Sports",0.15,0.01,0
"15545",2008,"Sports",0.15,0.01,0
"15557",2000,"Sports",0.02,0.01,0
"15569",2000,"Sports",0.13,0.09,0
"15570",2001,"Sports",0.1,0.07,0
"15571",2002,"Sports",0.11,0.09,0
"15575",2001,"Sports",0.16,0.04,0
"15576",2001,"Sports",0.28,0.22,0
"15577",2001,"Sports",0.2,0.06,0
"15578",2002,"Sports",0.06,0.02,0
"15579",2002,"Sports",0.14,0.11,0
"15580",2002,"Sports",0.08,0.02,0
"15581",2003,"Sports",0.03,0.01,0
"15583",2003,"Sports",0.09,0.07,0
"15584",2003,"Sports",0.05,0.01,0
"15588",2003,"Sports",0.08,0.02,0
"15590",2000,"Sports",0.14,0.1,0
"15595",2005,"Racing",0.12,0.09,0
"15596",2007,"Racing",0.02,0.01,0
"15597",2007,"Racing",0.03,0,0
"15598",2009,"Misc",0.19,0,0
"15599",2009,"Misc",0.19,0,0
"15600",2009,"Misc",0.04,0.03,0
"15601",2009,"Misc",0.04,0.03,0
"15602",2009,"Misc",0.17,0,0
"15603",2009,"Misc",0.18,0,0
"15606",2002,"Sports",0,0,0.07
"15607",2002,"Sports",0,0,0.07
"15618",2002,"Misc",0.19,0.05,0
"15619",2002,"Misc",0.16,0.05,0
"15622",2004,"Misc",0.46,0.17,0
"15623",2004,"Misc",0.46,0.17,0
"15624",2004,"Misc",0.16,0.06,0
"15625",2004,"Misc",0.16,0.06,0
"15626",2005,"Misc",0.01,0.01,0
"15627",2005,"Misc",0.01,0.01,0
"15632",2002,"Racing",0.19,0.07,0
"15633",2001,"Racing",0.09,0.06,0
"15634",2005,"Action",0.31,0.12,0
"15635",2007,"Platform",0.04,0,0
"15636",2007,"Platform",0.04,0,0
"15637",2007,"Platform",0.24,0.19,0
"15638",2007,"Platform",0.4,0,0
"15639",2006,"Action",0.28,0,0
"15640",2006,"Action",0.22,0.06,0
"15642",2004,"Action",0.29,0.11,0
"15643",2004,"Action",0.16,0.12,0
"15644",2006,"Adventure",0.1,0,0
"15645",2005,"Adventure",0.27,0.07,0
"15646",2005,"Adventure",0.34,0.01,0
"15652",2009,"Action",0.12,0.18,0
"15653",2009,"Action",0.12,0.18,0
"15654",2009,"Action",0.17,0.13,0
"15655",2009,"Action",0.17,0.13,0
"15656",2009,"Action",0.07,0.03,0
"15657",2009,"Action",0.07,0.03,0
"15661",2008,"Adventure",0,0,0.02
"15662",2002,"Action",0.1,0.03,0
"15663",2002,"Action",0.1,0.03,0
"15664",2002,"Action",0.03,0.01,0
"15669",2000,"Action",0.09,0.06,0
"15670",2000,"Action",0.09,0.06,0
"15671",2008,"Platform",0,0,0.01
"15681",2007,"Platform",0.33,0.03,0.04
"15682",2003,"Action",0.06,0.04,0
"15683",2004,"Action",0.06,0.04,0
"15685",2009,"Misc",0,0,0.1
"15686",2005,"Misc",0,0,0.04
"15695",2002,"Shooter",0.05,0.04,0
"15696",2002,"Shooter",0.05,0.04,0
"15697",2009,"Action",0.14,0.14,0.02
"15698",2009,"Action",0.14,0.14,0.02
"15699",2004,"Action",0.92,0.2,0.07
"15704",2005,"Action",0.07,0.02,0
"15705",2005,"Action",0.07,0.02,0
"15706",2008,"Action",0.65,0.22,0.05
"15707",2007,"Action",0.57,0.33,0.09
"15709",2009,"Action",0.52,0.16,0.08
"15710",2009,"Action",0.52,0.16,0.08
"15714",2008,"Action",0.16,0.01,0.02
"15715",2008,"Action",0.17,0.02,0.02
"15717",2008,"Action",0.09,0,0
"15718",2008,"Action",0.11,0.01,0
"15722",2007,"Action",0.07,0,0
"15723",2007,"Action",0.07,0,0
"15724",2008,"Strategy",0.12,0,0
"15725",2008,"Strategy",0.12,0,0
"15727",2009,"Puzzle",0,0,0.01
"15732",2009,"Puzzle",0,0.21,0
"15733",2003,"Puzzle",0,0,0.13
"15736",2005,"Simulation",9.07,11,1.93
"15741",2008,"Misc",0,0,0.03
"15746",2008,"Racing",0.11,0.01,0
"15760",2007,"Action",0.3,0.17,0.04
"15761",2008,"Action",0.29,0.17,0.04
"15770",2001,"Action",0.03,0.01,0
"15773",2000,"Sports",0,0,0.14
"15774",2000,"Sports",0,0,0.14
"15775",2006,"Strategy",0,0,0.01
"15776",2006,"Strategy",0,0,0.01
"15777",2008,"Strategy",0,0,0.03
"15778",2008,"Strategy",0,0,0.03
"15783",2008,"Strategy",0,0,0.03
"15784",2008,"Strategy",0,0,0.03
"15785",2002,"Strategy",0,0,0.13
"15786",2002,"Strategy",0,0,0.13
"15804",2006,"Strategy",0.04,0.03,0
"15805",2009,"Strategy",0.04,0.03,0
"15806",2004,"Strategy",0,0,0.08
"15807",2008,"Strategy",0,0,0.08
"15816",2007,"Misc",0,0,0.1
"15817",2007,"Misc",0,0,0.1
"15818",2007,"Misc",0,0,0.01
"15819",2007,"Misc",0,0,0.01
"15825",2008,"Adventure",0,0,0.02
"15829",2008,"Misc",0,0,0.01
"15835",2008,"Sports",0.33,0,0
"15836",2008,"Sports",0.33,0,0
"15839",2008,"Role-Playing",0.16,0,0.02
"15840",2009,"Role-Playing",0.16,0,0.02
"15841",2006,"Misc",0,0,0.3
"15842",2007,"Misc",0,0,0.05
"15843",2007,"Misc",0,0,0.01
"15844",2007,"Misc",0,0,0.01
"15847",2008,"Shooter",0.13,0.1,0
"15848",2008,"Shooter",0.15,0,0
"15849",2008,"Shooter",0.11,0,0
"15850",2008,"Shooter",0.1,0.01,0
"15851",2005,"Simulation",0.07,0.05,0
"15852",2005,"Sports",0.07,0.05,0
"15853",2005,"Simulation",0.04,0.01,0
"15856",2009,"Adventure",0,0,0.01
"15864",2007,"Puzzle",0.02,0,0
"15865",2007,"Puzzle",0.02,0,0
"15866",2004,"Adventure",0.03,0.03,0
"15867",2005,"Adventure",0.03,0.03,0
"15868",2004,"Adventure",0.03,0.01,0
"15869",2005,"Adventure",0.03,0.01,0
"15870",2009,"Action",0.05,0.03,0
"15871",2009,"Adventure",0.05,0.03,0
"15872",2008,"Action",0.12,0,0
"15873",2008,"Adventure",0.11,0,0
"15876",2009,"Simulation",0.02,0,0
"15877",2008,"Simulation",0,0,0.01
"15878",2006,"Simulation",0,0,0.12
"15879",2007,"Simulation",0,0,0.09
"15880",2007,"Puzzle",0.06,0,0
"15881",2008,"Puzzle",0.06,0,0
"15882",2006,"Misc",0.07,0.02,0.02
"15885",2003,"Platform",0.04,0.02,0
"15886",2001,"Platform",0.54,0.16,0
"15887",2001,"Platform",0.54,0.16,0
"15888",2005,"Action",0.19,0.06,0
"15889",2005,"Adventure",0.19,0.06,0
"15890",2007,"Role-Playing",0.23,0.18,0.09
"15891",2007,"Role-Playing",0.23,0.18,0.09
"15904",2009,"Strategy",0.01,0,0
"15906",2000,"Role-Playing",0.1,0.02,0.25
"15916",2009,"Adventure",0,0,0.14
"15917",2001,"Role-Playing",0.14,0.11,0.08
"15918",2006,"Action",0.11,0.03,0.15
"15919",2006,"Adventure",0.11,0.03,0.15
"15921",2008,"Action",0.45,0.1,0.04
"15922",2008,"Adventure",0.43,0.09,0.04
"15945",2001,"Action",0.01,0.01,0
"15946",2008,"Adventure",0,0.07,0.19
"15947",2009,"Adventure",0,0.07,0.19
"15948",2009,"Action",0,0.1,0.17
"15949",2009,"Adventure",0,0.1,0.17
"15950",2006,"Action",0,0,0.3
"15959",2007,"Fighting",0,0,0.08
"15960",2007,"Fighting",0,0,0.08
"15965",2001,"Fighting",0,0,0.46
"15966",2003,"Fighting",0,0,0.46
"15981",2007,"Adventure",0.07,0,0.11
"15982",2008,"Adventure",0.07,0,0.11
"15993",2006,"Action",0.11,0.01,0
"15994",2009,"Action",0.11,0.01,0
"15995",2008,"Action",0.11,0,0
"15996",2009,"Action",0.11,0,0
"15997",2001,"Action",0.26,0.2,0
"15998",2001,"Action",0.26,0.2,0
"16001",2002,"Adventure",0.62,0.44,1.06
"16002",2004,"Action",0.37,0.47,0.54
"16003",2008,"Action",0.07,0.05,0
"16004",2003,"Strategy",0.06,0.02,0
"16005",2003,"Fighting",0.06,0.05,0
"16006",2004,"Fighting",0.06,0.05,0
"16007",2006,"Action",0.15,0.12,0.34
"16009",2001,"Action",0.99,0.48,1.09
"16011",2006,"Misc",0.01,0,0
"16012",2006,"Misc",0.01,0,0
"16015",2009,"Puzzle",0,0,0.01
"16018",2007,"Misc",0,0,0.04
"16019",2007,"Action",0.05,0,0
"16020",2009,"Action",0,0,0.04
"16021",2009,"Action",0,0,0.04
"16022",2008,"Adventure",0,0,0.04
"16023",2009,"Adventure",0,0,0.02
"16024",2007,"Sports",0,0,0.03
"16025",2006,"Platform",0.12,0,0
"16026",2006,"Platform",0.01,0,0
"16027",2006,"Platform",0.13,0.03,0
"16028",2006,"Platform",0.01,0.01,0
"16029",2006,"Platform",0.07,0,0
"16030",2006,"Platform",0.06,0,0
"16031",2006,"Platform",0.1,0,0
"16032",2003,"Action",0.19,0.07,0
"16033",2003,"Action",0.19,0.07,0
"16034",2007,"Role-Playing",0.07,0,0
"16035",2008,"Role-Playing",0.07,0,0
"16036",2009,"Shooter",0.03,0.03,0
"16037",2009,"Shooter",0.23,0.46,0.05
"16038",2009,"Shooter",0.36,0.45,0.02
"16039",2005,"Shooter",0.03,0.01,0
"16044",2007,"Shooter",0.06,0,0
"16045",2007,"Shooter",0.06,0,0
"16046",2007,"Role-Playing",0.08,0,0.01
"16047",2008,"Role-Playing",0.08,0,0.01
"16049",2007,"Role-Playing",0.06,0,0
"16050",2009,"Strategy",0,0.01,0
"16051",2008,"Misc",0.19,0.01,0
"16052",2008,"Misc",0.19,0.01,0
"16063",2007,"Action",0,0,0.02
"16067",2000,"Sports",0,0,0.08
"16068",2000,"Sports",0,0,0.08
"16072",2008,"Shooter",0,0,0.01
"16075",2007,"Action",0.01,0,0
"16077",2000,"Role-Playing",0.15,0.12,0
"16078",2006,"Misc",0,0,1.01
"16079",2008,"Misc",0,0,0.02
"16083",2005,"Misc",0,0,0.06
"16084",2003,"Action",0.04,0.01,0
"16085",2004,"Action",0.04,0.01,0
"16086",2002,"Action",0.08,0.02,0.03
"16087",2003,"Action",0.08,0.02,0.03
"16095",2008,"Shooter",0,0,0.03
"16096",2008,"Shooter",0,0,0.03
"16097",2006,"Adventure",0,0,0.03
"16099",2008,"Adventure",0,0,0.02
"16108",2009,"Strategy",0.15,0,0
"16109",2009,"Strategy",0.15,0,0
"16110",2009,"Simulation",0.13,0,0
"16112",2007,"Adventure",0,0,0.02
"16113",2009,"Adventure",0,0,0.01
"16119",2002,"Sports",0.06,0.02,0
"16120",2002,"Sports",0.06,0.02,0
"16121",2002,"Sports",0.22,0.06,0
"16122",2002,"Sports",0.22,0.06,0
"16123",2004,"Sports",0.17,0.14,0
"16124",2004,"Sports",0.17,0.14,0
"16125",2004,"Sports",0.15,0.04,0
"16126",2004,"Sports",0.15,0.04,0
"16127",2002,"Sports",0.08,0.02,0
"16128",2003,"Sports",0.08,0.02,0
"16129",2005,"Sports",0.04,0.03,0
"16130",2005,"Sports",0.04,0.03,0
"16131",2005,"Sports",0.03,0.01,0
"16132",2005,"Sports",0.03,0.01,0
"16133",2003,"Sports",0.19,0.06,0
"16134",2003,"Sports",0.19,0.06,0
"16135",2004,"Sports",0.02,0.01,0
"16136",2005,"Sports",0.02,0.01,0
"16137",2004,"Racing",0.11,0.03,0
"16138",2004,"Racing",0.11,0.03,0
"16139",2006,"Racing",0.02,0.01,0.01
"16140",2006,"Racing",0.03,0.01,0
"16141",2006,"Simulation",0.19,0.01,0
"16142",2006,"Platform",0.25,0.01,0
"16143",2006,"Platform",0.19,0.07,0
"16144",2006,"Platform",0.27,0.07,0
"16145",2006,"Platform",0.45,0.02,0
"16146",2006,"Platform",0.07,0.02,0
"16147",2006,"Platform",0.12,0,0
"16148",2006,"Platform",0.05,0,0
"16152",2001,"Action",0,0,0.06
"16159",2007,"Adventure",0,0.02,0
"16160",2007,"Strategy",0,0.02,0
"16161",2007,"Adventure",0.34,0.03,0.01
"16162",2007,"Strategy",0.34,0.03,0.01
"16163",2009,"Action",0,0.03,0
"16164",2009,"Action",0.11,0.15,0
"16165",2009,"Action",0.15,0.14,0
"16166",2009,"Action",0.12,0.22,0
"16167",2009,"Adventure",0.11,0.22,0
"16168",2009,"Puzzle",0.07,0,0
"16169",2008,"Action",0.07,0.04,0
"16170",2008,"Adventure",0.07,0.04,0
"16183",2008,"Simulation",0,0,0.02
"16184",2008,"Simulation",0,0,0.02
"16187",2003,"Platform",0.01,0,0
"16188",2003,"Shooter",0.06,0.02,0
"16189",2002,"Strategy",0.04,0.03,0
"16190",2003,"Strategy",0.04,0.03,0
"16191",2005,"Platform",0.09,0,0.02
"16192",2005,"Platform",0.09,0,0.02
"16212",2001,"Puzzle",2.07,0.77,0.05
"16213",2001,"Puzzle",2.07,0.77,0.05
"16214",2002,"Misc",0.21,0.06,0
"16216",2001,"Misc",0.25,0.2,0
"16217",2002,"Misc",0.25,0.2,0
"16222",2005,"Misc",0.08,0.03,0
"16223",2005,"Misc",0.08,0.03,0
"16224",2003,"Misc",0.48,0.12,0
"16225",2003,"Misc",0.48,0.12,0
"16226",2008,"Misc",0.04,0.03,0
"16227",2008,"Misc",0.04,0.03,0
"16230",2005,"Action",0.08,0.03,0
"16231",2005,"Platform",0.08,0.03,0
"16232",2002,"Action",0.28,0.07,0
"16233",2002,"Platform",0.28,0.07,0
"16234",2002,"Action",1.26,0.05,0
"16235",2002,"Action",1.26,0.05,0
"16236",2002,"Action",0.36,0.11,0
"16237",2002,"Platform",0.36,0.11,0
"16238",2005,"Platform",0.15,0,0
"16239",2005,"Platform",0.16,0,0
"16240",2005,"Platform",0.07,0.02,0
"16241",2005,"Platform",0.07,0.02,0
"16242",2005,"Platform",0.1,0.08,0
"16243",2005,"Platform",0.1,0.08,0
"16244",2005,"Platform",0.07,0,0
"16245",2005,"Platform",0.07,0,0
"16246",2005,"Platform",0.11,0.04,0
"16247",2005,"Platform",0.11,0.04,0
"16248",2006,"Racing",0.06,0.02,0
"16249",2006,"Racing",0.06,0.02,0
